高校,安全知识竞赛,交通安全,驾驶机动车进出非机动车道时，最高时速不能超过多少（）。,30 公里每小时,40 公里每小时,50 公里每小时,60 公里每小时,A
高校,安全知识竞赛,交通安全,交通肇事罪侵犯的客体是（）。,公共秩序,人身安全,财产安全,公共安全,D
高校,安全知识竞赛,交通安全,《中华人民共和国道路交通安全法》属于（）。,法律,法规,部门规章,规范性文件,A
高校,安全知识竞赛,交通安全,交通事故的主观构成要件（）。,过错或意外,恶意,间接故意,直接故意,A
高校,安全知识竞赛,交通安全,道路养护车辆、工程作业车进行作业时，过往车辆和人员应当（）,加速超越,注意避让,鸣号让路,抢道通行,B
高校,安全知识竞赛,交通安全,醉酒驾驶机动车的，由公安机关交通管理部门约束至酒醒，吊销机动车驾驶证，依法追究刑事责任（）内不得重新取得机动车驾驶证。,1 年,2 年,5 年,10 年,C
高校,安全知识竞赛,交通安全,通过铁路道口时应该（）。,快速跨越,观察后通过,一停、二看、三通过,在栏杆放下前抢先通过,C
高校,安全知识竞赛,交通安全,学习驾车期间，在没有教练陪同的情况下私自开车在路上练习，这种行为属于（）。,违法行为,违规行为,合法行为,合理行为,A
高校,安全知识竞赛,交通安全,在未设置停放点的地方停放自行车时，应在（）停放。,不妨碍通行的地点,不经常使用的盲道,草坪绿地,任意地点,A
高校,安全知识竞赛,交通安全,乘坐大客车外出意外失火，车门无法打开，应（），尽快逃生。,砸碎前挡风玻璃,砸碎侧窗玻璃,撬开车门,先行灭火，再撬开车门,B
高校,安全知识竞赛,交通安全,发生交通事故，有人被压在车轮或货物下时，错误的救援方法是（）,设法抬升车辆,拨打急救电话,拉拽伤者的肢体,搬走货物,C
高校,安全知识竞赛,交通安全,骑自行车至路口准备左转弯时，应（），不能突然猛拐。,伸左手示意,伸右手示意,语言示意,扭头示意,A
高校,安全知识竞赛,交通安全,遇到交通事故，肇事者想逃离，不正确的处置方法是（）。,及时报案,向周围的群众求助,记住肇事车辆牌号、车型、颜色,听之任之，等警察来处理,D
高校,安全知识竞赛,交通安全,在过马路时，以下说法正确的是（）。,既要走斑马线，也不能闯红灯,要走斑马线，信号灯无所谓,走了斑马线，哪怕闯红灯，出了车祸司机要负主要责任,行人过马路闯红灯，车祸中司机不负责任,A
高校,安全知识竞赛,交通安全,在校园里行走时，可以（）。,边走边玩手机,边走边玩游戏,边走边发短信,边走边观察，注意安全,D
高校,安全知识竞赛,交通安全,大学生通过驾驶学校的培训获得了驾驶证，节日租车外出，出了车祸如何确定责任（）,视具体情况负相应责任,不负赔偿责任,由保险公司负一切责任,只负民事责任，不负刑事责任,A
高校,安全知识竞赛,交通安全,在交通事故处理中，影响处理结果最关键的因素是（）。,伤势轻重,损失大小,社会影响力,公安交管部门的责任认定,D
高校,安全知识竞赛,交通安全,在校园主干道上行走时，错误的做法是（）。,靠边行走，不能并排,走人行道,追逐打闹，随意穿行道路,行人让车，车让行人,C
高校,安全知识竞赛,交通安全,从校门口去地铁站有一段路程，最不安全的出行方式是（）。,乘坐公交车,坐黑车,骑自行车,步行前往,B
高校,安全知识竞赛,交通安全,不符合安全乘坐火车要求的是（）。,按照车次规定的时间进站候车,站在站台一侧的安全线以内候车,如座位不够，可站在车门和车厢连接处,保管好自己的行李物品，防范盗窃分子,C
高校,安全知识竞赛,交通安全,预防交通事故的积极措施是（）。,减少坐车,提高预防交通事故的防范能力,购买保险,减少外出,B
高校,安全知识竞赛,交通安全,机动车辆行驶时，行为不正确的是（）。,驾驶人必须系安全带,乘坐人员必须系安全带,摩托车乘坐人可以不戴安全头盔,摩托车驾驶人及乘坐人员必须按照规定戴头盔,C
高校,安全知识竞赛,交通安全,经公安机关交通管理部门调解，当事人未达成交通事故赔偿协议或者调解书生效后不履行的，当事人应（）。,自行协商解决,要求公安交管部门强制执行,向人民法院提起民事诉讼,积极寻求社会团体帮助,C
高校,安全知识竞赛,交通安全,高速公路限速标志标明的最高时速不得超过（）公里/小时。,100,120,130,150,B
高校,安全知识竞赛,交通安全,高速公路交通事故的报警电话是（）。,122,12122,12321,12421,B
高校,安全知识竞赛,交通安全,交通肇事后逃逸致人死亡的量刑级（）。,处 3 年以下有期徒刑或拘役,处 3 年以上 7 年以下有期徒刑,处 7 年以上有期徒刑,处 10 年以上有期徒刑,C
高校,安全知识竞赛,实验室安全,（）有剧毒，并能烧伤皮肤，切勿与人体接触；它在空气中能自燃，应保存在水中。取用时要用镊子。,红磷,白磷,黄磷,黑磷,B
高校,安全知识竞赛,实验室安全,特种设备是指由国家认定的，因设备本身和外在因素的影响容易发生事故，并且一旦发生事故会造成人身伤亡及重大经济损失的危险性较大的设备。下列不属于特种设备的是：（）,电梯,锅炉,刨床,起重机械,C
高校,安全知识竞赛,实验室安全,简单辨认有味的化学药品的正确做法是（）。,用鼻子对着瓶口去辨认气味,用舌头品尝试剂,将瓶口远离鼻子，用手在瓶口上方扇动，稍闻其味即可,取出一点，用鼻子对着闻,C
高校,安全知识竞赛,实验室安全,氢氟酸有强烈的腐蚀性和危害性，皮肤接触氢氟酸后可出现疼痛及灼伤，随时间疼痛渐剧，皮肤下组织被破坏，这种破坏会传播到骨骼。下面说法错误的是（）。,稀的氢氟酸危害性很低，不会产生严重烧伤,氢氟酸蒸气溶于眼球内的液体中会对人的视力造成永久损害,使用氢氟酸一定要戴防护手套，注意不要接触氢氟酸蒸汽,工作结束后要注意用水冲洗手套、器皿等，不能有任何残余留下,A
高校,安全知识竞赛,实验室安全,以下几种气体中，无毒的气体为（）。,氨气,二氧化碳,硫化氢,一氧化二氮,B
高校,安全知识竞赛,实验室安全,液氮常用作制冷剂。制冷剂会引起冻伤，少量制冷剂接触眼睛会导致失明，液氮产生的气体快速蒸发可能会造成现场空气缺氧。使用和处理液氮时应注意（）。,保持环境空气流畅，戴好绝缘防护手套。,穿上长度过膝的长袖实验服。,穿上过脚踝不露脚面的鞋，戴好防护眼镜，必要时戴防护面罩。,以上都是,D
高校,安全知识竞赛,实验室安全,辐射防护的原则（）。,实践的正当性,辐射防护最优化,个人剂量限值,以上都是,D
高校,安全知识竞赛,实验室安全,以下不是易制毒化学品的是（）。,1－苯基－2－丙酮,黄樟素,苯,乙醚,C
高校,安全知识竞赛,实验室安全,受（强）酸腐蚀，先用干净的毛巾擦净伤处，用大量水冲洗，然后用（）冲洗，再用水冲洗，最后涂上甘油。若酸溅入眼中时，先用大量水冲洗，然后用碳酸氢钠溶液冲洗，严重者送医院治疗。,饱和碳酸氢钠溶液,稀氨水,肥皂水,以上都可以,D
高校,安全知识竞赛,实验室安全,腐蚀性化学品应存放于（）。,较高位置且不易被踢碰,较低位置且不易被踢碰,只要不被踢碰即可，位置没有要求,以上都不对,B
高校,安全知识竞赛,实验室安全,应急喷淋安装地点与工作区域之间畅通，距离（）；应急喷淋安装位置合适，拉杆位置合适、方向正确。,不超过 30m,不超过 10m,距离没有要求,以上都不对,A
高校,安全知识竞赛,实验室安全,洗眼装置接入生活用水管道，水量水压适中，喷出高度（），水流畅通平稳。,2-5cm；,8-10cm；,20-30cm；,以上都不对,B
高校,安全知识竞赛,实验室安全,进行（）时，不得佩戴隐形眼镜。,化学实验,生物安全实验,高温实验,以上都对,D
高校,安全知识竞赛,实验室安全,实验室取用试剂时，错误的说法是（）。,不能用手接触试剂，以免危害健康和沾污试剂,瓶塞应倒置桌面上，以免弄脏，取用试剂后，立即盖严，将试剂瓶放回原处，标签朝外,要用干净的药匙取固体试剂，用过的药匙要洗净擦干才能再用,多取的试剂可倒回原瓶，避免浪费,D
高校,安全知识竞赛,实验室安全,实验室冰箱和超低温冰箱使用注意事项错误的是（）。,定期除霜、清理，清理后要对内表面进行消毒,储存的所有容器，应当标明物品名称、储存日期和储存者姓名,除非有防爆措施，否则冰箱内不能放置易燃易爆化学品溶液，冰箱门上应注明这一点,可以在冰箱内存放速冻食品和饮料,D
高校,安全知识竞赛,实验室安全,存有大量（）或液氮、CO2的较小密闭空间，需加装氧气含量报警表。,惰性气体,有毒气体,易燃气体,以上都对,A
高校,安全知识竞赛,实验室安全,在实验室气瓶安全使用要点中，以下描述正确的是（）。,为避免浪费，每次应尽量将气瓶内气体用完,在平地上较长距离移动气瓶，可以置于地面滚动前进,专瓶专用，不擅自更改气瓶钢印和颜色标记,关闭瓶阀时，可以用长柄螺纹扳手加紧，以防泄漏,C
高校,安全知识竞赛,实验室安全,危险性实验如（）时，必须有两人在场,高温,高压,高速运转,以上都对,D
高校,安全知识竞赛,实验室安全,以下哪个不是减少电磁辐射的方法（）。,用布覆盖辐射源,尽量缩短处于辐射区的时间,辐射源远离敏感物体或人,对辐射源进行屏蔽,A
高校,安全知识竞赛,实验室安全,危险化学品的毒害包括（）。,皮肤腐蚀性/刺激性，眼损伤/眼刺激,急性中毒致死，器官或呼吸系统损伤，生殖细胞突变性，致癌性,水环境危害性， 放射性危害,以上都对,D
高校,安全知识竞赛,实验室安全,领取及存放化学药品时，以下说法错误的是（）。,确认容器上标示的中文名称是否为需要的实验用药品。,学习并清楚化学药品危害标示和图样。,有机溶剂，固体化学药品，酸、碱化合物可以存放于同一药品柜中。,化学药品应分类存放。,C
高校,安全知识竞赛,实验室安全,下列选项中属于实验室防爆的措施有（）。,防止形成爆炸性混合物的化学品泄漏,控制可燃物形成爆炸性混合物,消除火源、安装检测和报警装置,以上都是,D
高校,安全知识竞赛,实验室安全,正确选用劳动防护用品是保证实验安全和健康的重要措施之一。选用防护用品的前提是（）。,穿戴舒适,便于更新,外形美观,符合标准,D
高校,安全知识竞赛,实验室安全,在使用设备时，如果发现设备工作异常，应当（）。,停机自行维修,停机并报告相关负责人员,继续使用，注意观察,关机走人,B
高校,安全知识竞赛,实验室安全,在实验室中，应放在第一位的是（）。,实验可行性,实验安全,实验结果,实验创新性,B
高校,安全知识竞赛,实验室安全,万一实验室发生电气火灾，首先应该采取的第一条措施是（）。,扑灭明火,切断电源,求援,打电话报警,B
高校,安全知识竞赛,实验室安全,以下对实验室放射性垃圾的安全管理不正确的是（）。,允许非放射性垃圾混入放射性垃圾,将放射性垃圾放入专用容器收集、包装、储存，由专业部门统一回收处理,放射性垃圾和非放射性垃圾必须分开放置,将放射性垃圾放入专用容器收集、包装、储存，由专业部门统一回收处理,A
高校,安全知识竞赛,实验室安全,学校对危险化学废物的处理的工作原则是（）。,自行处理,分类收集、定点存放、专人管理、集中处理,当作生活垃圾处理,以上都不对,B
高校,安全知识竞赛,实验室安全,易燃液体加热时可以（）。,用电热套加热可不用人看管,用电炉加热，有人看管,用水浴加热，并有人看管,用水浴加热不用人看管,C
高校,安全知识竞赛,实验室安全,C0是什么味？（）,酸味,烂苹果味,无味,臭鸡蛋味,C
高校,安全知识竞赛,实验室安全,在使用化学药品前应做好的准备有（）。,掌握药品的物理性质（如:熔点、沸点、密度等）和化学性质,了解药品的毒性;了解药品对人体的侵入途径和危险特性；了解中毒后的急救措施,明确药品在实验中的作用,以上都是,D
高校,安全知识竞赛,实验室安全,实验用过的废洗液应如何处理（）,可直接倒入下水道,作为废液交相关部门统一处理,随意处置,可以用来洗厕所,B
高校,安全知识竞赛,实验室安全,下列哪一项不是发生爆炸的基本因素？（）,温度,压力,湿度,着火源,C
高校,安全知识竞赛,实验室安全,下列化学品储存方式错误的是（）。,实验室应该只保存满足日常使用量的化学品，大量的化学品应储存在专门指定的房间或建筑物内。,化学品应按字母顺序摆放,化学品应按类别摆放,要注意不相容的化学品分开摆放,B
高校,安全知识竞赛,实验室安全,为避免误食有毒的化学药品，以下说法正确的是（）。,在实验室内可吃口香糖,使用化学药品后须先洗净双手方能进食,实验室内可以吸烟,可把食物、食具带进化验室,B
高校,安全知识竞赛,实验室安全,实验室使用办公自动化设备时，应当遵守下列规定（）。,不得在没有保密措施的传真机、计算机上传输或者处理涉及国家秘密的信息,未经原确定密级的国家机关、单位批准，不得复制国家秘密的信息;不得使用手机、无线话筒传达涉及国家秘密的信息,使用计算机信息网络国际联网传输信息不得涉及国家秘密,以上都是,D
高校,安全知识竞赛,实验室安全,实验室的正确着装是（）。,拖鞋,着实验服，长发以及宽松衣服需固定,短裤,女生着短裙，高跟鞋,B
高校,安全知识竞赛,实验室安全,实验开始前应该做好（）准备。,应仔细检查仪器是否有破损，掌握正确使用仪器的要点，弄清水、电、气的管线开关和标记，保持清醒头脑，避免违规操作,须认真预习，理清实验思路,了解实验中使用的药品的性能和有可能引起的危害及相应的注意事项,以上都是,D
高校,安全知识竞赛,实验室安全,以下药品中，可以与水接触的是（ ）。,金属钾,电石,白磷,金属氢化物,C
高校,安全知识竞赛,实验室安全,盛装过化学用品或其他有害品的包装废弃在未作无害处理的条件下，该如何处置？（）,洗净再用,安全贮存,填埋,焚烧,B
高校,安全知识竞赛,实验室安全,汞是一种（）的金属。,气体,固体,中子态,液体,D
高校,安全知识竞赛,实验室安全,以下属于剧毒化学品的是（）。,氟化氢,氢溴酸,叠氮化钠,高氯酸钾,C
高校,安全知识竞赛,食品药品安全,发现食物中毒后，自己能采取最有效的应急措施是（）。,多喝开水,催吐,找解毒药,吃泻药,B
高校,安全知识竞赛,食品药品安全,进口的食品、食品添加剂以及食品相关产品应当符合（）。,我国食品安全国家标准,出口国国家食品安全标准,美国食品安全标准,双方约定的标准,A
高校,安全知识竞赛,食品药品安全,《中华人民共和国食品安全法实施条例》是根据（）制定。,《中华人民共和国民法通则》,《中华人民共和国消费者权益保护法》,《中华人民共和国食品安全法》,《中华人民共和国反不正当竞争法》,C
高校,安全知识竞赛,食品药品安全,食品生产经营人员应当（）进行健康检查，取得健康证明后方可参加工作。,每半年,每年,每二年,每三年,B
高校,安全知识竞赛,食品药品安全,食品生产经营中使用的洗涤剂、消毒剂应当符合的标准是（）。,对婴幼儿无害,对成人无害,对人体安全、无害,对环境无害,C
高校,安全知识竞赛,食品药品安全,下面（）不是《食品安全法》赋予组织和个人的。,举报权,知情权,名誉权,建议权,C
高校,安全知识竞赛,食品药品安全,体温计破碎后用（）方法处理。,盖沙子,无所谓,浇水,开窗通风，并撒硫磺,D
高校,安全知识竞赛,食品药品安全,（）在加工过程中会产生苯并芘。,酵母,激素,油脂,尿素,C
高校,安全知识竞赛,食品药品安全,1994年世界卫生组织规定每日摄入硝酸盐的限量值是（）。,5mg/kgbw, 8mg/kgbw, 6mg/kgbw,10mg/kgbw,A
高校,安全知识竞赛,食品药品安全,汞进入人体后使人易怒是因为汞进入了（）。,呼吸道,神经中枢,消化道,肠道,B
高校,安全知识竞赛,食品药品安全,目前世界上已知的致癌物中毒性最强的有机化合物是（）。,痢疾杆菌,砒霜,黄曲霉,四氯代二苯并二恶英,D
高校,安全知识竞赛,食品药品安全,下列属于农药的是（）。,杀虫剂,杀菌剂,除草剂,以上都对,D
高校,安全知识竞赛,食品药品安全,高温煎炒会产生可能令人致癌的丙烯酰胺，儿童丙烯酰胺摄入量高的最主要的因素是（）。,进食量大,所吃食品中油炸马铃薯类占比例高,所吃食品中肉类占比例高,所吃食品中海鲜类占比例高,B
高校,安全知识竞赛,食品药品安全,以下不属于遗传毒理中的三致效应的是（）。,致死,致癌,致畸,致突变,A
高校,安全知识竞赛,食品药品安全,我国使用的农药种类中，（）占绝大多数。,微生物农药,植物性农药,无机农药,有机农药,D
高校,安全知识竞赛,食品药品安全,肉毒毒素是一种强烈的（）毒素，人体消化道中的消化酶、胃酸很难破坏其毒性。,血液,神经,肌肉,肠道,B
高校,安全知识竞赛,食品药品安全,遇到同学醉酒或出现急性酒精中毒时，正确的处置方法是（）。,将其留在寝室睡觉,让其喝大量的白开水,让其尽量催吐胃中的残酒，并送医院,让其在空调房间内降温,C
高校,安全知识竞赛,食品药品安全,人体接种卡介苗后，可获得对结核病的特异性免疫力，保护率约为（）%，可维持（）年，因而隔数年后对结素试验转阴者还需复种。,60， 3~5,80， 5~10,90， 10~15,100， 15~20,B
高校,安全知识竞赛,食品药品安全,成功治疗丙肝的关键是（）。,选择良好的治疗方案,早检测、早发现、早治疗,注意调节膳食,加强锻炼,B
高校,安全知识竞赛,食品药品安全,位于化学毒剂急性中毒之首的是（）。,急性锌中毒,急性有机磷农药中毒,急性氟矽酸钠中毒,急性砷中毒,B
高校,安全知识竞赛,食品药品安全,2013年3月在人体上首次发现了新禽流感（）亚型。,H7N2,H7N3,H9N7,H7N9,D
高校,安全知识竞赛,食品药品安全,生产不符合食品安全标准的食品或者销售明知是不符合食品安全标准的食品，消费者除要求赔偿损失外，还可以向生产者或者销售者要求支付价款（）的赔偿金。,一倍,五倍,十倍,二十倍,C
高校,安全知识竞赛,食品药品安全,食品安全标准的性质是（）。,鼓励性标准,引导性标准,强制性标准,自愿性标准,C
高校,安全知识竞赛,食品药品安全,加热食品应使中心温度达到（）以上才能保证杀灭食品中的微生物或防止微生物的生长繁殖。,60度,70度,80度,100度,B
高校,安全知识竞赛,食品药品安全,在中国境内市场销售的进口食品，必须使用下列（）标识。,英文,中文,拼音标识,其他文字,B
高校,安全知识竞赛,食品药品安全,不属于大量食用桑椹后引起的现象的是（）。,恶心,呕吐,无力,失眠，睡不着觉,D
高校,安全知识竞赛,食品药品安全,食品安全风险评估委员会由（）担任总领导。,国家主席,国务院办公厅,国务院总理,卫生部,C
高校,安全知识竞赛,食品药品安全,熏烤食品时容易产生苯并芘等多环芳烃类物质，用炭火烤的肉比用松木熏得红肠所含苯并比的含量（）。,高,低,一样,不确定,B
高校,安全知识竞赛,食品药品安全,预防乙肝最好的办法就是打疫苗。研究表明，注射一次疫苗可（）有抗体。,五至十年,十至十五年,十五至二十年,十年甚至终身,D
高校,安全知识竞赛,消防和用电安全,使用干粉灭火器扑救易燃液体火灾时，应对准（）扫射，直至火焰全部扑灭。,火焰根部,B火焰顶部,火焰中部,朝天喷射,A
高校,安全知识竞赛,消防和用电安全,消防车的出动时间，从接到出警指令到车轮出车库门需要多少时间？（）,白天 30 秒，夜晚 45 秒,白天 45 秒，夜晚 60 秒,白天 60 秒，夜晚 90 秒,白天 60 秒，夜晚 60 秒,B
高校,安全知识竞赛,消防和用电安全,乱扔烟蒂容易引发火灾，是因为烟蒂的温度比毛织物、纸张等可燃物的燃点要高，请问烟头的中心温度可以达到（）。,200-300 度,600-700 度,700-800 度,400-500 度,C
高校,安全知识竞赛,消防和用电安全,当遇到火灾时，通常情况下，应向（）逃生。,着火相反的方向,人多的方向,未受火势威胁的安全出口方向,就地趴下来,C
高校,安全知识竞赛,消防和用电安全,检查燃气接口处是否漏气，可采用（）方法检漏。,明火,肥皂水,鼻子闻,打火机,B
高校,安全知识竞赛,消防和用电安全,下列火灾逃生方法中不正确的是（）。,用湿毛巾捂住嘴巴,用湿毛巾捂住口鼻,慌不择路，从高楼上跳窗而逃,关闭门窗、阻隔火源、等待救援,C
高校,安全知识竞赛,消防和用电安全,燃烧的蚊香内部温度可达（）。,200~300度,500~600度,700~800度,400~500度,C
高校,安全知识竞赛,消防和用电安全,面对浓烟大火环境，正确操作为（）。,冲进火场灭火,快速拨打报警电话并寻找合适等待救援点,寻找财物并搬离,跳楼自救,B
高校,安全知识竞赛,消防和用电安全,发生火灾时（）。,不能随便开启门窗,只能开门,只能开窗,开窗并开门,A
高校,安全知识竞赛,消防和用电安全,燃放礼花时的错误行为是（）。,捂耳靠近点火,在空旷处支撑牢固再点燃,点着后注意观察,如果遇到礼花熄火现象，重新点燃,D
高校,安全知识竞赛,消防和用电安全,如果学生宿舍三楼失火，你被大火困在室内无法通过楼梯逃生时，错误的选择是（）。,跳楼逃生,用床单结绳下滑逃生,固守室内等待救援,大声呼救,A
高校,安全知识竞赛,消防和用电安全,使用灭火器进行灭火时，应站立于（）。,下风位置,侧上风位置,离起火点10米以上位置,离起火点10米以内位置,B
高校,安全知识竞赛,消防和用电安全,每年的11月9日被确定为（）。,消防安全日,安全生产日,禁毒日,国防安全日,A
高校,安全知识竞赛,消防和用电安全,火警电话是（）。,911,119,120,122,B
高校,安全知识竞赛,消防和用电安全,高层建筑、公共娱乐场所等在进行室内装修时应采用的装修材料是（）。,可燃材料,阻燃材料,塑料材料,钢筋混凝土,B
高校,安全知识竞赛,消防和用电安全,以下对火警电话描述不正确的是（）。,119报警电话是免费的,发生火灾时任何人都可以无偿拨打119,为了演练，平时可以拨打119,任何电话均可拨打119,C
高校,安全知识竞赛,消防和用电安全,下列（）灭火剂，是扑救精密仪器火灾的最佳选择。,二氧化碳,干粉,泡沫,清水,A
高校,安全知识竞赛,消防和用电安全,当身上衣服着火时，可立即（）。,离开火场，灭掉身上明火,用手或物品扑打身上明火,就地打滚，压灭身上明火,请他人灭火,C
高校,安全知识竞赛,消防和用电安全,辨别罐装化学品的正确方法是（）。,嗅觉,凭经验,检查容器外的标签内容,看存放地点,C
高校,安全知识竞赛,消防和用电安全,以下灭火剂中，（）灭火器破坏大气的臭氧层，已经淘汰。,干粉,泡沫,二氧化碳,1211,D
高校,安全知识竞赛,消防和用电安全,任何单位和个人发现失火时，都有（）打“119”电话迅速准确地向公安消防部门报警。,责任,职责,义务,权利,C
高校,安全知识竞赛,消防和用电安全,属于易燃气体的是（）。,二氧化碳,乙炔,氧气,氮气,B
高校,安全知识竞赛,消防和用电安全,危险作业场所必须设置安全通道，通道和入口保持畅通，出入口不少于（）个。,2,3,4,5,A
高校,安全知识竞赛,消防和用电安全,火灾扑灭后，起火单位应（）。,速到现场抢救物质,尽快抢修设施争取复产,予以保护现场,拨打119,C
高校,安全知识竞赛,消防和用电安全,（）不是物质燃烧需要具备的条件。,可燃性,助燃性,着火源,二氧化碳,D
高校,安全知识竞赛,消防和用电安全,停电时，不应（）。,用应急照明灯照明,及时关闭电源开关或拔掉插头,采用有玻璃罩的油灯,用汽油代替煤油或柴油做燃料使用,D
高校,安全知识竞赛,消防和用电安全,（）不是电器设备引起火灾的原因。,短路,用电量小,超负荷,电线老化,B
高校,安全知识竞赛,消防和用电安全,高层楼寓发生火灾时，我们应该（）。,乘坐电梯,从楼梯逃生,跳楼,爬楼顶,B
高校,安全知识竞赛,消防和用电安全,按燃烧性质分类，红磷属于（）。,易燃体,不易燃体,气体,液体,A
高校,安全知识竞赛,消防和用电安全,锅炉因超压发生的爆炸，属于（）。,物理性爆炸,化学性爆炸,粉尘爆炸,燃油爆炸,A
高校,安全知识竞赛,消防和用电安全,当宿舍内发生火灾时，正确的逃生方法是（）,不管楼层高低，立即跳楼,立即利用电梯快速逃离火灾现场,迅速披上浸湿的衣服、被褥等，向安全出口方向逃离,寻找通道，逃离现场,C
高校,安全知识竞赛,消防和用电安全,大学生宿舍内是否可以使用各类家用电器，以下说法正确的是（）。,根据宿舍配备的最大电功率使用,一律不准使用家用电器,按照学校的规定要求使用,只要是合格电器就能使用,C
高校,安全知识竞赛,消防和用电安全,学校宿舍里学生是否可以将台灯搁置在床上看书。以下说法正确的是（）。,不允许,小功率的台灯允许,大功率的冷光源台灯允许,保持一定距离,A
高校,安全知识竞赛,消防和用电安全,大学生为了抓紧时间学习，在宿舍里用电加热器加热石蜡，开展科学实验活动。以下说法正确的是（）。,允许,不允许,小剂量的加热允许,不是易燃物质允许,B
高校,安全知识竞赛,消防和用电安全,大学生在教室、大礼堂、会议室等地方（）。,可以吸烟,不可吸烟,没有其他人在时吸烟,没有禁止规定可以吸烟,B
高校,安全知识竞赛,消防和用电安全,大学生在做实验时，（）离开实验现场。,可以,不可以,没有危险的实验可以,老师不在场可以,B
高校,安全知识竞赛,消防和用电安全,有人认为现在的小家电都要经过安全检测，所以离开宿舍时充电器等不需拔下。以下说法正确的是（）。,一定要拔下,可以不要拔下,小功率电器可以不拔下,无所谓,A
高校,安全知识竞赛,消防和用电安全,当你所在的建筑物发生火灾时，应当（）。,关好门窗躲着不出来,不顾一切赶紧冲出来,一定要冷静、沉着，用湿毛巾捂住口鼻，沿着消防疏散通道迅速撤离,大喊大叫，四处求援,C
高校,安全知识竞赛,消防和用电安全,在实验过程中，液体燃料引发明火，用（）灭火。,水,黄沙,水剂灭火器,二氧化碳灭火器,B
高校,安全知识竞赛,消防和用电安全,放飞孔明灯是一种很有趣的娱乐方式，大学生（）,可以随意放飞孔明灯,不可以随意放飞孔明灯,在秋冬季不可以随时随地放飞孔明灯,在春天可以随时随地放飞孔明灯,B
高校,安全知识竞赛,消防和用电安全,有人认为野炊是非常有趣的休闲活动，大学生在春游、秋游过程中都可以开展这样的活动，在有树木的登山活动中更加合适。以下说法正确的是（）,可以野炊,电影、电视中经常看到，没有关系,不可以，容易造成火灾,没有野炊营地也是可以的,C
高校,安全知识竞赛,消防和用电安全,下列灭火剂，（）是扑救精密仪器火灾的最佳选择。,二氧化碳,干粉,泡沫,清水,A
高校,安全知识竞赛,消防和用电安全,故意损坏建筑内设置的防火门、应急照明灯、疏散指示标志等消防设施、器材，是（）行为。,是违纪行为,是违法行为,既不是违纪，也不是违法行为,只能算是恶作剧,B
高校,安全知识竞赛,消防和用电安全,当打开房门闻到煤气等异常气味时第一时间应该（）。,打开煤气灶具查找漏气部位,打开灯查找漏气部位,打开窗门通风,不做操作,C
高校,安全知识竞赛,消防和用电安全,火灾初期阶段是扑救火灾（）阶段。,最不利,最有利,较不利,没关系,B
高校,安全知识竞赛,消防和用电安全,被困在火场时，下列求救方法错误的是（）。,大声哭泣,在窗口或阳台往外大声呼救,在晚上即可以用手电筒不停地在窗口闪动或者敲击东西,在白天，可以向窗外晃动鲜艳衣物，或外抛轻型晃眼的东西,A
高校,安全知识竞赛,消防和用电安全,以下几种逃生方法中，（）是不正确的。,用湿毛巾捂着嘴巴和鼻子,弯着身子快速跑到安全地点,躲在床底下，等待消防人员救援,向木质家具及门窗泼水防止火势蔓延,C
高校,安全知识竞赛,消防和用电安全,燃烧三要素不包括（）。,可燃物,助燃物,着火源,人为因素,D
高校,安全知识竞赛,消防和用电安全,发生火灾时，错误的做法是（）。,用手背去接触房门,及时发出有效的求救信号,寻找安全通道,寻找、搬离贵重物品,D
高校,安全知识竞赛,消防和用电安全,火场中防止烟气危害最简单的方法是（）。,跳楼或窗口逃生,大声呼救,用毛巾或衣服捂住口鼻低姿势沿疏散通道逃生,拨打报警电话,C
高校,安全知识竞赛,消防和用电安全,发现身上着火，做法错误的是（）。,就地打滚,迎风快跑,跳入水中,用灭火器灭火,B
高校,安全知识竞赛,消防和用电安全,据统计，火灾中死亡的人大多数属于（）。,被火烧死,跳楼死亡,高温烫死,烟雾窒息,D
高校,安全知识竞赛,消防和用电安全,高层建筑发生火灾时，可通过（）方法逃生。,乘坐电梯,向楼顶奔跑,从窗口跳出,从安全通道有秩序下楼,D
高校,安全知识竞赛,消防和用电安全,当通道被火封住，无法逃离时，可靠近（）呼救，同时关紧门窗，用湿手巾、湿布堵塞门缝，用水淋透房门，防止烟火侵入。,室内,阳台,卫生间,房门,B
高校,安全知识竞赛,消防和用电安全,我国宋朝已建立了望火楼，担负防火任务的机构名称是（）。,潜火队,防隅军,军巡铺,消火队,C
高校,安全知识竞赛,消防和用电安全,扑救爆炸性物品时，（）用沙土盖压，以防造成更大的伤害。,必须,禁止,可以,少量,B
高校,安全知识竞赛,消防和用电安全,当燃油加热器发生火灾时，（）。,可以用消防水枪立即将火扑灭,可以用干粉灭火器扑救,可以用泡沫灭火器来扑救,可以用水剂灭火器扑救,B
高校,安全知识竞赛,消防和用电安全,在火灾事故中，死亡人数（）人以上的为特大火灾,3,10,30,50,C
高校,安全知识竞赛,心理健康,“富贵不能淫，贫贱不能移，威武不能屈”这表明了一个人意志品质的（）。,自觉性,果断性,自制性,坚持性,D
高校,安全知识竞赛,心理健康,一个人总是反复检查是否锁了门或不停地洗手，这属于下面哪一种心理障碍（）。,恐怖症,一般性焦虑障碍,抑郁症,强迫症,D
高校,安全知识竞赛,心理健康,气质类型（）。,有好有坏,都是好的,都是坏的,无好坏之分,D
